order_id,customer_id,order_ts,product_sku,quantity,unit_price,channel,payment_method,status,discount_code
ORD-000288,CUST-0397,2024-05-27 20:21:00,MG010,23,6.05,web,card,cancelled,
ORD-000289,CUST-0122,2024-08-13 07:08:00,EL500,8,7.74,web,giftcard,completed,VIP
ORD-000290,CUST-0134,2024-07-06 20:59:00,BK301,10,16.58,web,applepay,completed,
ORD-000291,CUST-0382,2024-10-19 13:56:00,PB024,14,1.19,partner,card,completed,
ORD-000292,CUST-0406,2024-09-14 06:00:00,PB024,7,1.17,store,giftcard,completed,
ORD-000293,CUST-0157,2024-06-02 07:26:00,PB200,12,2.83,app,paypal,completed,
ORD-000294,CUST-0336,2024-07-11 12:24:00,PB024,8,1.3,partner,giftcard,pending,
ORD-000295,CUST-0425,2024-03-10 02:26:00,PT044,7,8.25,web,card,completed,
ORD-000296,CUST-0368,2024-03-11 09:07:00,PB200,14,2.69,app,giftcard,completed,SPRING10
ORD-000297,CUST-0003,2024-02-11 16:42:00,ST500,3,1.3,web,card,completed,WELCOME
ORD-000298,CUST-0306,2024-11-28 03:56:00,ST500,16,1.46,web,card,completed,
ORD-000299,CUST-0079,2024-10-04 07:16:00,NB120,10,10.46,partner,giftcard,completed,WELCOME
ORD-000300,CUST-0390,2024-12-17 08:14:00,MG010,14,6.76,store,card,completed,
ORD-000301,CUST-0031,2024-04-03 07:48:00,EL500,15,7.6,web,card,completed,
ORD-000302,CUST-0457,2024-10-26 01:19:00,BK302,8,29.18,web,card,completed,
ORD-000303,CUST-0082,2024-03-31 18:32:00,BK300,18,8.85,app,card,completed,VIP
ORD-000304,CUST-0194,2024-01-30 20:10:00,MG777,24,17.17,web,card,pending,VIP
ORD-000305,CUST-0108,2024-02-27 04:19:00,BK301,17,16.59,app,card,pending,
ORD-000306,CUST-0375,2024-07-20 10:45:00,BK302,23,29.9,app,card,completed,WELCOME
ORD-000307,CUST-0182,2024-05-19 21:42:00,SH902,14,36.78,web,applepay,completed,WELCOME
ORD-000308,CUST-0343,2024-06-18 15:59:00,SH902,-1,39.85,web,card,returned,VIP
ORD-000309,CUST-0031,2024-08-29 23:17:00,PT044,15,8.44,web,applepay,cancelled,SPRING10
ORD-000310,CUST-0209,2024-04-05 04:17:00,SH902,10,38.26,partner,paypal,completed,
ORD-000311,CUST-0420,2024-08-13 22:19:00,ST500,21,1.54,web,paypal,pending,
ORD-000312,CUST-0427,2024-11-02 23:44:00,MG044,4,15.37,app,paypal,completed,
ORD-000313,CUST-0096,2024-08-28 01:18:00,NB050,14,3.86,web,applepay,completed,
ORD-000314,CUST-0182,2024-12-03 19:11:00,BK300,22,9.84,app,card,completed,BULK15
ORD-000315,CUST-0189,2024-04-18 14:22:00,EL501,1,19.26,web,paypal,pending,WELCOME
ORD-000316,CUST-0261,2024-02-11 14:46:00,MG777,9,18.72,web,applepay,completed,BULK15
ORD-000317,CUST-0248,2024-02-07 13:55:00,SH902,22,37.71,app,paypal,completed,
ORD-000318,CUST-0049,2024-07-21 23:09:00,EL501,10,18.7,app,card,completed,BULK15
ORD-000319,CUST-0351,2024-04-04 18:59:00,PT044,6,9.91,web,paypal,cancelled,BULK15
ORD-000320,CUST-0104,2024-11-08 06:13:00,SH900,15,14.96,web,applepay,completed,
ORD-000321,CUST-0145,2024-10-14 10:54:00,SH900,15,15.22,partner,card,completed,BULK15
ORD-000322,CUST-0387,2024-07-22 05:40:00,MG010,7,5.82,web,paypal,pending,
ORD-000323,CUST-0318,2024-03-04 02:14:00,EL500,23,7.31,web,applepay,completed,SPRING10
ORD-000324,CUST-0183,2024-08-18 01:08:00,EL503,24,124.4,web,card,completed,
ORD-000325,CUST-0420,2024-03-25 05:38:00,MG010,12,7.03,web,card,completed,SPRING10
ORD-000326,CUST-0182,2024-03-08 11:52:00,NB050,8,4.59,app,card,pending,
ORD-000327,CUST-0261,2024-12-29 11:01:00,EL502,4,43.74,app,paypal,completed,
ORD-000328,CUST-0114,2024-10-01 16:59:00,EL502,5,42.31,app,card,completed,
ORD-000329,CUST-0085,2024-01-18 16:39:00,ST500,17,1.28,app,paypal,completed,
ORD-000330,CUST-0227,2024-12-10 13:10:00,PT044,12,8.45,web,card,completed,
ORD-000331,CUST-0259,2024-01-26 02:02:00,EL500,4,7.5,store,applepay,completed,
ORD-000332,CUST-0371,2024-11-22 00:19:00,EL500,15,8.08,web,applepay,completed,
ORD-000333,CUST-0180,2024-04-06 21:55:00,EL501,21,19.76,web,applepay,completed,
ORD-000334,CUST-0412,2024-04-29 08:29:00,EL502,14,41.47,app,card,completed,
ORD-000335,CUST-0280,2024-10-07 11:15:00,MG777,-4,18.11,web,card,returned,VIP
ORD-000336,CUST-0033,2024-08-16 12:20:00,SH901,24,26.19,web,paypal,completed,BULK15
ORD-000337,CUST-0340,2024-11-21 20:30:00,PB024,24,1.24,web,card,completed,
ORD-000338,CUST-0265,2024-12-14 16:31:00,NB120,-4,10.79,app,card,returned,
ORD-000339,CUST-0180,2024-09-28 19:13:00,EL503,1,104.88,web,card,completed,
ORD-000340,CUST-0215,2024-10-16 11:00:00,EL502,9,42.46,app,card,completed,WELCOME
ORD-000341,CUST-0139,2024-02-21 05:00:00,PB200,15,2.81,store,paypal,completed,
ORD-000342,CUST-0283,2024-08-20 09:16:00,MG044,15,12.97,app,card,completed,VIP
ORD-000343,CUST-0261,2024-07-27 09:52:00,PT010,9,7.18,web,card,completed,BULK15
ORD-000344,CUST-0206,2024-04-15 09:06:00,MG010,5,6.74,store,card,completed,
ORD-000345,CUST-0132,2024-09-02 09:19:00,BK301,16,17.33,web,card,completed,
ORD-000346,CUST-0184,2024-07-26 17:45:00,SH902,15,39.15,store,card,completed,BULK15
ORD-000347,CUST-0230,2024-06-18 17:10:00,SH901,14,24.54,app,applepay,pending,
ORD-000348,CUST-0218,2024-02-29 17:48:00,SH900,11,16.45,web,applepay,completed,
ORD-000349,CUST-0143,2024-08-28 23:40:00,BK301,5,18.39,store,giftcard,completed,
ORD-000350,CUST-0268,2024-09-19 06:18:00,BK302,19,35.74,app,card,pending,
ORD-000351,CUST-0105,2024-10-10 10:31:00,PB200,8,3.08,app,card,completed,BULK15
ORD-000352,CUST-0231,2024-12-07 16:36:00,NB050,14,3.9,web,card,completed,VIP
ORD-000353,CUST-0056,2024-11-15 01:10:00,MG010,22,5.9,app,paypal,completed,
ORD-000354,CUST-0218,2024-01-20 21:59:00,SH900,12,17.06,app,paypal,completed,
ORD-000355,CUST-0361,2024-07-22 21:58:00,MG777,4,18.35,store,applepay,completed,
ORD-000356,CUST-0377,2024-10-06 23:14:00,EL503,14,105.33,web,card,completed,
ORD-000357,CUST-0320,2024-11-02 00:09:00,BK301,16,20.47,app,paypal,completed,WELCOME
ORD-000358,CUST-0343,2024-02-10 14:51:00,PB200,1,2.96,app,giftcard,completed,WELCOME
ORD-000359,CUST-0031,2024-03-28 13:15:00,NB050,6,3.97,app,card,completed,
ORD-000360,CUST-0158,2024-09-06 11:40:00,SH901,7,21.87,app,applepay,completed,VIP
ORD-000361,CUST-0301,2024-05-03 16:24:00,BK300,13,8.43,web,paypal,completed,WELCOME
ORD-000362,CUST-0369,2024-06-25 13:25:00,BK302,10,31.27,store,card,completed,
ORD-000363,CUST-0269,2024-06-26 01:06:00,NB050,18,4.89,web,giftcard,completed,BULK15
ORD-000364,CUST-0393,2024-07-25 13:44:00,EL503,18,125.21,web,applepay,completed,VIP
ORD-000365,CUST-0126,2024-04-27 08:39:00,SH901,5,24.88,app,applepay,completed,SPRING10
ORD-000366,CUST-0071,2024-04-23 19:23:00,BK300,13,7.8,web,card,completed,SPRING10
ORD-000367,CUST-0040,2024-10-05 00:36:00,PB200,5,2.6,web,card,completed,BULK15
ORD-000368,CUST-0269,2024-04-18 01:33:00,EL502,19,46.67,web,paypal,completed,
ORD-000369,CUST-0306,2024-12-27 06:35:00,SH902,11,34.03,app,card,completed,BULK15
ORD-000370,CUST-0132,2024-09-10 15:29:00,PT010,13,6.75,partner,card,completed,
ORD-000371,CUST-0361,2024-03-10 19:18:00,MG010,11,7.14,app,card,completed,
ORD-000372,CUST-0341,2024-03-22 02:58:00,MG044,11,14.57,web,card,completed,
ORD-000373,CUST-0166,2024-11-15 23:19:00,PB200,24,2.94,store,paypal,completed,
ORD-000374,CUST-0110,2024-05-20 23:36:00,ST500,21,1.34,web,card,completed,WELCOME
ORD-000375,CUST-0342,2024-02-15 02:56:00,EL502,5,48.86,partner,card,completed,SPRING10
ORD-000376,CUST-0309,2024-11-21 16:38:00,EL503,17,118.72,app,card,completed,
ORD-000377,CUST-0079,2024-10-01 10:11:00,MG044,14,14.36,web,card,completed,
ORD-000378,CUST-0118,2024-06-14 20:03:00,BK300,17,9.66,app,card,completed,
ORD-000379,CUST-0224,2024-02-03 06:26:00,SH901,21,22.95,web,card,pending,
ORD-000380,CUST-0236,2024-06-10 14:24:00,SH901,22,25.47,store,card,completed,SPRING10
ORD-000381,CUST-0077,2024-05-10 09:33:00,BK300,3,9.17,web,card,completed,SPRING10
ORD-000382,CUST-0437,2024-04-06 09:11:00,SH901,12,25.82,store,paypal,completed,VIP
ORD-000383,CUST-0179,2024-06-22 04:14:00,EL501,4,19.63,store,card,completed,
ORD-000384,CUST-0176,2024-08-25 16:51:00,PB024,21,1.21,store,paypal,completed,
ORD-000385,CUST-0028,2024-05-31 03:28:00,NB120,21,10.43,store,card,completed,BULK15
ORD-000386,CUST-0403,2024-07-02 03:36:00,EL503,1,119.53,web,paypal,completed,BULK15
ORD-000387,CUST-0109,2024-09-21 16:50:00,EL503,3,116.68,app,paypal,completed,BULK15
ORD-000388,CUST-0454,2024-12-14 22:53:00,EL502,15,41.7,store,card,completed,
ORD-000389,CUST-0229,2024-11-12 04:55:00,MG044,20,12.49,web,paypal,completed,SPRING10
ORD-000390,CUST-0403,2024-12-24 04:11:00,SH901,10,23.63,web,applepay,pending,WELCOME
ORD-000391,CUST-0083,2024-08-19 07:36:00,PB200,9,2.7,web,card,completed,
ORD-000392,CUST-0077,2024-08-09 22:51:00,PT044,17,10.17,web,paypal,completed,BULK15
ORD-000393,CUST-0369,2024-09-19 09:48:00,EL500,3,7.17,store,applepay,cancelled,SPRING10
ORD-000394,CUST-0378,2024-06-20 10:01:00,MG010,4,6.38,app,card,completed,WELCOME
ORD-000395,CUST-0250,2024-09-05 09:00:00,SH901,23,21.32,app,applepay,completed,
ORD-000396,CUST-0015,2024-04-01 22:33:00,NB050,1,4.42,partner,card,pending,
ORD-000397,CUST-0435,2024-07-29 20:43:00,SH901,11,21.44,web,paypal,completed,
ORD-000398,CUST-0181,2024-01-02 09:49:00,EL500,11,7.26,store,applepay,completed,VIP
ORD-000399,CUST-0431,2024-11-09 19:54:00,BK300,20,8.84,web,giftcard,cancelled,
ORD-000400,CUST-0401,2024-12-18 20:08:00,BK300,2,8.32,web,paypal,completed,
ORD-000401,CUST-0392,2024-09-02 01:22:00,ST500,14,1.3,web,paypal,pending,VIP
ORD-000402,CUST-0317,2024-05-06 07:40:00,PT010,1,7.13,web,card,completed,VIP
ORD-000403,CUST-0310,2024-09-04 16:50:00,PT044,21,8.97,web,card,completed,
ORD-000404,CUST-0246,2024-08-23 09:22:00,BK301,4,19.78,app,applepay,completed,
ORD-000405,CUST-0012,2024-10-19 17:12:00,SH901,14,22.88,web,card,completed,BULK15
ORD-000406,CUST-0179,2024-02-14 12:06:00,MG777,7,18.07,web,applepay,completed,
ORD-000407,CUST-0337,2024-08-21 22:24:00,PB024,16,1.23,app,card,completed,
ORD-000408,CUST-0374,2024-01-24 02:10:00,NB050,3,4.91,web,card,completed,
ORD-000409,CUST-0258,2024-10-04 16:04:00,MG010,21,6.45,store,card,completed,SPRING10
ORD-000410,CUST-0327,2024-06-12 06:40:00,SH901,2,25.01,store,card,completed,
ORD-000411,CUST-0011,2024-02-14 05:01:00,EL503,2,118.51,app,card,completed,
ORD-000412,CUST-0216,2024-02-01 22:15:00,SH901,6,20.65,app,card,completed,WELCOME
ORD-000413,CUST-0234,2024-05-03 06:22:00,SH900,11,17.54,app,giftcard,completed,
ORD-000414,CUST-0411,2024-01-09 02:40:00,NB120,20,11.65,app,applepay,completed,
ORD-000415,CUST-0144,2024-08-02 02:50:00,SH900,9,17.53,partner,paypal,completed,
ORD-000416,CUST-0106,2024-04-01 15:53:00,SH902,3,34.69,partner,card,completed,WELCOME
ORD-000417,CUST-0163,2024-11-24 06:27:00,BK300,3,8.86,web,card,completed,WELCOME
ORD-000418,CUST-0079,2024-05-21 18:58:00,BK301,12,16.18,app,paypal,completed,WELCOME
ORD-000419,CUST-0257,2024-06-12 14:13:00,SH900,8,15.78,store,card,completed,
ORD-000420,CUST-0296,2024-07-15 19:53:00,NB120,13,9.46,web,card,completed,
ORD-000421,CUST-0369,2024-06-24 12:31:00,NB120,11,9.81,app,giftcard,completed,BULK15
ORD-000422,CUST-0448,2024-07-09 05:21:00,NB120,11,10.33,app,card,pending,VIP
ORD-000423,CUST-0034,2024-11-27 09:45:00,BK301,-4,16.44,app,applepay,returned,
ORD-000424,CUST-0114,2024-05-13 03:56:00,EL503,8,107.4,web,card,completed,SPRING10
ORD-000425,CUST-0139,2024-07-26 19:40:00,EL503,17,110.43,web,card,completed,VIP
ORD-000426,CUST-0115,2024-05-21 23:17:00,MG010,24,6.13,web,card,pending,
ORD-000427,CUST-0381,2024-08-13 10:28:00,PB024,3,1.3,app,giftcard,completed,
ORD-000428,CUST-0065,2024-11-24 02:24:00,BK301,24,16.42,store,paypal,completed,
ORD-000429,CUST-0014,2024-02-13 20:44:00,PB200,8,2.68,store,paypal,cancelled,
ORD-000430,CUST-0396,2024-11-18 05:05:00,BK301,13,17.26,web,card,completed,
ORD-000431,CUST-0443,2024-11-09 16:01:00,MG044,9,13.48,web,applepay,cancelled,VIP
ORD-000432,CUST-0105,2024-05-02 07:09:00,EL502,1,42.9,store,paypal,completed,WELCOME
ORD-000433,CUST-0154,2024-07-28 06:31:00,BK301,20,17.37,app,paypal,completed,WELCOME
ORD-000434,CUST-0232,2024-02-03 23:28:00,EL500,23,8.03,app,paypal,completed,WELCOME
ORD-000435,CUST-0242,2024-10-31 16:51:00,SH900,18,16.08,web,applepay,completed,BULK15
ORD-000436,CUST-0456,2024-03-31 10:57:00,EL502,1,44.94,web,paypal,completed,
ORD-000437,CUST-0186,2024-09-19 22:50:00,SH902,9,36.27,store,card,completed,WELCOME
ORD-000438,CUST-0006,2024-06-07 15:27:00,BK301,16,16.63,app,applepay,completed,WELCOME
ORD-000439,CUST-0195,2024-01-16 12:42:00,MG044,3,12.62,web,card,completed,VIP
ORD-000440,CUST-0256,2024-09-29 16:11:00,SH900,-3,15.74,store,giftcard,returned,
ORD-000441,CUST-0238,2024-07-16 01:40:00,EL502,20,43.54,app,card,completed,SPRING10
ORD-000442,CUST-0236,2024-06-17 00:05:00,MG044,6,12.75,store,card,completed,SPRING10
ORD-000443,CUST-0425,2024-02-16 20:08:00,PB200,19,2.61,app,card,completed,
ORD-000444,CUST-0372,2024-04-18 01:59:00,MG044,9,13.84,app,paypal,completed,WELCOME
ORD-000445,CUST-0116,2024-05-16 18:29:00,MG044,13,13.08,partner,card,completed,
ORD-000446,CUST-0164,2024-08-09 21:47:00,SH900,12,14.68,partner,applepay,completed,
ORD-000447,CUST-0308,2024-07-16 04:42:00,PB024,3,1.04,partner,paypal,completed,VIP
ORD-000448,CUST-0189,2024-02-25 01:33:00,NB050,16,3.86,store,card,completed,WELCOME
ORD-000449,CUST-0198,2024-02-08 02:48:00,MG010,16,6.14,app,card,completed,WELCOME
ORD-000450,CUST-0078,2024-08-09 05:25:00,SH900,17,16.33,web,applepay,completed,VIP
ORD-000451,CUST-0118,2024-06-30 16:31:00,PB200,9,2.55,web,applepay,completed,
ORD-000452,CUST-0341,2024-04-13 16:33:00,MG044,11,14.73,partner,card,completed,
ORD-000453,CUST-0388,2024-11-20 23:47:00,MG010,11,6.03,web,giftcard,pending,WELCOME
ORD-000454,CUST-0361,2024-02-12 16:13:00,PB200,16,2.75,store,card,completed,
ORD-000455,CUST-0142,2024-03-26 17:46:00,PT044,16,9.08,store,paypal,completed,BULK15
ORD-000456,CUST-0063,2024-12-15 16:57:00,PT044,13,9.3,partner,applepay,completed,SPRING10
ORD-000457,CUST-0074,2024-06-23 02:27:00,NB050,3,4.16,partner,card,completed,
ORD-000458,CUST-0181,2024-04-23 20:35:00,EL501,3,16.68,app,card,completed,
ORD-000459,CUST-0239,2024-10-24 06:08:00,PB024,8,1.12,app,paypal,pending,VIP
ORD-000460,CUST-0411,2024-06-05 14:18:00,BK300,22,9.88,partner,card,completed,
ORD-000461,CUST-0414,2024-10-12 19:34:00,BK302,15,35.8,web,card,completed,VIP
ORD-000462,CUST-0002,2024-09-04 07:11:00,EL502,16,40.03,web,card,completed,
ORD-000463,CUST-0326,2024-08-03 15:26:00,SH902,14,33.99,partner,paypal,pending,SPRING10
ORD-000464,CUST-0138,2024-02-25 08:47:00,SH902,9,36.64,app,card,completed,WELCOME
ORD-000465,CUST-0091,2024-08-09 23:52:00,EL501,3,18.25,app,card,completed,SPRING10
ORD-000466,CUST-0256,2024-09-28 16:39:00,EL503,3,131.23,web,giftcard,completed,
ORD-000467,CUST-0016,2024-12-15 00:42:00,PT010,6,6.7,app,paypal,completed,VIP
ORD-000468,CUST-0154,2024-09-24 00:56:00,EL501,16,17.52,partner,card,completed,
ORD-000469,CUST-0255,2024-11-21 23:02:00,SH901,4,21.32,app,card,completed,
ORD-000470,CUST-0126,2024-10-27 04:23:00,PB024,22,1.04,web,card,completed,WELCOME
ORD-000471,CUST-0273,2024-10-21 09:17:00,BK301,10,20.71,app,card,pending,
ORD-000472,CUST-0212,2024-06-04 20:31:00,MG777,20,15.57,store,card,completed,
ORD-000473,CUST-0368,2024-03-29 02:37:00,NB050,7,4.72,store,card,completed,SPRING10
ORD-000474,CUST-0084,2024-11-26 19:08:00,PB200,1,2.66,web,card,completed,
ORD-000475,CUST-0027,2024-12-17 05:08:00,ST500,21,1.62,app,paypal,completed,
ORD-000476,CUST-0244,2024-03-09 01:06:00,BK300,4,8.01,web,card,cancelled,WELCOME
ORD-000477,CUST-0119,2024-09-21 10:37:00,PT010,12,6.2,app,card,completed,BULK15
ORD-000478,CUST-0326,2024-08-26 09:46:00,EL501,22,16.72,web,applepay,completed,SPRING10
ORD-000479,CUST-0043,2024-06-15 13:01:00,MG044,22,14.94,app,card,pending,
ORD-000480,CUST-0265,2024-08-18 21:48:00,MG010,22,5.71,app,paypal,completed,
ORD-000481,CUST-0456,2024-11-17 12:23:00,PT044,13,8.56,web,card,completed,VIP
ORD-000482,CUST-0043,2024-03-18 04:25:00,BK300,12,9.62,web,paypal,completed,
ORD-000483,CUST-0139,2024-09-17 17:16:00,NB050,23,4.55,web,card,completed,VIP
ORD-000484,CUST-0389,2024-08-22 23:46:00,MG044,22,13.45,web,card,completed,
ORD-000485,CUST-0246,2024-08-17 17:24:00,MG010,18,6.57,app,applepay,completed,BULK15
ORD-000486,CUST-0081,2024-06-16 17:14:00,PB024,9,1.31,web,card,completed,SPRING10
ORD-000487,CUST-0099,2024-06-13 13:56:00,EL501,4,16.17,web,card,pending,
ORD-000488,CUST-0352,2024-05-16 17:46:00,PB200,23,3.18,partner,card,completed,
ORD-000489,CUST-0397,2024-03-27 20:39:00,MG777,16,19.33,web,card,cancelled,SPRING10
ORD-000490,CUST-0166,2024-03-12 02:54:00,PB024,14,1.16,store,card,completed,
ORD-000491,CUST-0218,2024-07-05 07:30:00,MG044,2,14.72,app,card,completed,
ORD-000492,CUST-0361,2024-06-09 14:06:00,PB024,-4,1.2,app,card,returned,VIP
ORD-000493,CUST-0082,2024-01-03 22:37:00,MG044,22,12.89,app,paypal,completed,
ORD-000494,CUST-0095,2024-03-03 20:13:00,BK301,2,19.68,web,applepay,completed,
ORD-000495,CUST-0357,2024-08-01 08:28:00,PB024,17,1.26,store,card,cancelled,
ORD-000496,CUST-0086,2024-02-04 03:09:00,SH902,16,40.89,store,applepay,completed,
ORD-000497,CUST-0355,2024-08-16 16:43:00,EL501,13,16.61,web,card,completed,
ORD-000498,CUST-0229,2024-09-05 20:01:00,SH901,10,25.26,store,card,completed,VIP
ORD-000499,CUST-0456,2024-02-05 12:00:00,NB050,6,4.95,app,paypal,completed,VIP
ORD-000500,CUST-0016,2024-11-28 08:37:00,BK302,14,31.77,store,paypal,completed,
ORD-000501,CUST-0436,2024-08-23 01:02:00,NB120,11,11.23,store,card,completed,
ORD-000502,CUST-0104,2024-01-01 09:56:00,PB200,5,3.18,web,giftcard,completed,
ORD-000503,CUST-0017,2024-01-04 07:48:00,SH900,5,14.8,store,giftcard,completed,
ORD-000504,CUST-0334,2024-01-15 01:06:00,PT044,20,9.92,partner,card,completed,WELCOME
ORD-000505,CUST-0245,2024-11-01 20:39:00,PB200,8,2.73,app,paypal,completed,SPRING10
ORD-000506,CUST-0386,2024-06-16 01:08:00,EL501,20,16.37,web,applepay,pending,
ORD-000507,CUST-0050,2024-06-17 19:17:00,BK300,21,9.38,store,giftcard,cancelled,VIP
ORD-000508,CUST-0038,2024-05-07 22:33:00,ST500,21,1.6,app,paypal,pending,SPRING10
ORD-000509,CUST-0261,2024-05-11 05:13:00,SH901,14,22.62,web,card,completed,SPRING10
ORD-000510,CUST-0406,2024-12-04 08:50:00,SH900,13,15.98,store,paypal,completed,
ORD-000511,CUST-0187,2024-10-13 13:14:00,EL502,3,45.75,app,card,completed,
ORD-000512,CUST-0367,2024-06-07 02:10:00,PB024,12,1.29,store,paypal,completed,
ORD-000513,CUST-0417,2024-04-14 21:49:00,MG044,16,15.07,app,paypal,completed,WELCOME
ORD-000514,CUST-0401,2024-07-10 00:16:00,EL501,1,16.86,web,paypal,completed,
ORD-000515,CUST-0234,2024-06-28 19:48:00,PT044,-4,8.45,partner,card,returned,WELCOME
ORD-000516,CUST-0322,2024-01-07 23:14:00,EL503,1,109.14,app,card,completed,SPRING10
ORD-000517,CUST-0242,2024-10-25 00:51:00,PT044,17,8.58,app,paypal,cancelled,
ORD-000518,CUST-0311,2024-09-09 10:44:00,SH900,6,18.55,web,card,completed,
ORD-000519,CUST-0261,2024-03-06 17:35:00,EL503,5,113.0,web,card,completed,VIP
ORD-000520,CUST-0242,2024-10-20 02:05:00,PT010,18,7.36,app,card,completed,WELCOME
ORD-000521,CUST-0201,2024-05-01 04:22:00,MG777,8,19.36,web,applepay,completed,BULK15
ORD-000522,CUST-0301,2024-04-23 06:28:00,PB200,17,2.91,partner,card,completed,BULK15
ORD-000523,CUST-0346,2024-03-02 18:53:00,PT044,13,9.6,partner,paypal,completed,BULK15
ORD-000524,CUST-0423,2024-06-21 17:28:00,BK300,6,8.93,store,card,completed,
ORD-000525,CUST-0283,2024-05-21 02:42:00,BK300,12,9.76,web,applepay,completed,
ORD-000526,CUST-0047,2024-10-01 02:56:00,ST500,15,1.47,app,card,completed,
ORD-000527,CUST-0271,2024-08-24 18:19:00,MG777,14,16.43,web,card,completed,SPRING10
ORD-000528,CUST-0146,2024-08-22 14:44:00,BK302,14,31.89,store,card,completed,
ORD-000529,CUST-0013,2024-05-31 07:26:00,BK302,10,36.37,app,card,completed,
ORD-000530,CUST-0034,2024-10-19 23:39:00,MG010,13,6.47,partner,applepay,completed,
ORD-000531,CUST-0272,2024-10-24 10:52:00,EL502,16,48.95,web,paypal,pending,
ORD-000532,CUST-0435,2024-07-19 15:44:00,BK301,6,16.36,web,paypal,cancelled,
ORD-000533,CUST-0233,2024-10-30 21:27:00,PB200,19,2.94,partner,paypal,completed,VIP
ORD-000534,CUST-0205,2024-01-25 04:44:00,EL502,1,45.65,app,applepay,completed,
ORD-000535,CUST-0041,2024-11-01 22:48:00,MG044,1,12.79,store,giftcard,completed,SPRING10
ORD-000536,CUST-0311,2024-04-05 21:27:00,SH901,10,25.23,store,paypal,completed,SPRING10
ORD-000537,CUST-0026,2024-12-14 13:10:00,SH901,22,22.01,app,card,completed,
ORD-000538,CUST-0387,2024-05-20 23:49:00,EL502,22,43.93,app,card,completed,
ORD-000539,CUST-0376,2024-05-14 03:16:00,PT044,11,8.72,app,paypal,completed,
ORD-000540,CUST-0456,2024-07-11 12:16:00,MG044,4,12.81,store,applepay,completed,
ORD-000541,CUST-0131,2024-12-15 11:38:00,PB200,5,3.11,partner,paypal,completed,
ORD-000542,CUST-0075,2024-09-03 22:50:00,MG010,11,6.36,web,card,completed,BULK15
ORD-000543,CUST-0138,2024-12-27 07:08:00,PB024,7,1.25,app,paypal,completed,
ORD-000544,CUST-0368,2024-05-01 19:29:00,BK300,10,9.15,web,card,cancelled,BULK15
ORD-000545,CUST-0101,2024-02-15 19:27:00,EL503,13,126.87,app,card,completed,
ORD-000546,CUST-0409,2024-11-02 18:36:00,SH901,8,21.56,store,applepay,cancelled,BULK15
ORD-000547,CUST-0071,2024-11-05 18:43:00,ST500,22,1.6,store,paypal,completed,
ORD-000548,CUST-0023,2024-03-30 14:39:00,MG777,23,15.73,web,card,completed,SPRING10
ORD-000549,CUST-0101,2024-09-03 12:08:00,PB024,8,1.08,web,card,completed,BULK15
ORD-000550,CUST-0347,2024-01-27 15:08:00,SH902,4,40.79,web,paypal,completed,
ORD-000551,CUST-0278,2024-08-20 02:18:00,SH902,4,37.24,web,card,completed,BULK15
ORD-000552,CUST-0164,2024-07-27 06:05:00,MG044,10,13.59,web,card,completed,
ORD-000553,CUST-0302,2024-06-17 14:08:00,EL502,21,38.43,store,paypal,pending,VIP
ORD-000554,CUST-0299,2024-05-06 07:43:00,MG044,13,14.99,web,paypal,completed,
ORD-000555,CUST-0256,2024-06-02 17:36:00,PB024,21,1.31,web,card,pending,
ORD-000556,CUST-0237,2024-09-18 21:35:00,SH902,3,34.9,app,card,completed,BULK15
ORD-000557,CUST-0047,2024-03-14 04:46:00,PT010,5,6.51,web,paypal,completed,WELCOME
ORD-000558,CUST-0120,2024-09-22 16:01:00,MG044,20,15.37,web,card,completed,
ORD-000559,CUST-0243,2024-07-06 22:01:00,SH902,12,41.45,partner,card,completed,WELCOME
ORD-000560,CUST-0063,2024-08-02 20:14:00,EL500,15,7.41,web,card,completed,WELCOME
ORD-000561,CUST-0219,2024-06-01 18:56:00,PT044,4,9.5,web,card,completed,
ORD-000562,CUST-0054,2024-04-29 23:57:00,MG044,3,13.86,app,applepay,completed,
